Date,ENTITY_QID,Country,Internal_Number,Capfactor,ISIN,SEDOL,Instrument_Name,Mcap_Units_Index_Currency,Weight
2019-09-23,E004YPAU2,KR,KR06M3,1.0,KR7088980008,B10S8B7,MACQUARIE KOREA INFR.FD.,3099178674.0,0.0006189763196314053
2019-09-23,E004YNLDW,KR,KR05Q6,1.0,KR7051900009,6344456,LG H&H,10898824302.0,0.0021767425709774612
2019-09-23,E004YRAP9,IN,IN06CN,0.474231,INE019A01038,BZBYJJ7,Jsw Steel,2798155475.0,0.0005588551548196303
2019-09-23,E004YQWFV,IN,IN0AR6,1.0,INE481G01011,B01GZF6,UltraTech Cement,6776071758.0,0.001353335318648087
2019-09-23,E004YRAMP,PH,PH04EO,1.0,PHY9297P1004,6919519,Universal Robina Corp,3162178182.0,0.0006315587512051549
2019-09-23,E004YO4XS,IN,IN023A,0.5445882,INE263A01024,BF1THH6,Bharat Electroni,929908561.0,0.00018572384467870022
2019-09-23,E004YOI5E,TW,TW05E8,1.0,TW0002888005,6452586,Shin Kong Finanl,3921316993.0,0.0007831760010475695
2019-09-23,E004YQ0D8,PH,PH04JT,1.0,PHY2088F1004,6272483,DMCI Holdings Inc,684040292.0,0.000136618371174863
2019-09-23,E004YRA54,ZA,ZA00FO,0.3634302,ZAE000132577,B65B4D0,Vodacom Group Ltd,1436709817.0,0.00028694355777725955
2019-09-23,E004YR9Z4,KR,KR18J3,1.0,KR7005381009,6451022,HYUNDAI MOTOR PF.,1435552745.0,0.0002867124642381497
2019-09-23,E004YR7FY,BR,BR10KN,1.0,BRBBDCACNOR1,B00FM86,BANCO BRADESCO SA,8864433096.0,0.0017704284749414558
2019-09-23,E004YN059,TW,TW00B0,1.0,TW0003481008,B0CC0M5,INNOLUX CORP,2143006594.0,0.00042800705413603175
2019-09-23,E004YMXQ7,MY,MY22ZN,1.0,MYL4162OO003,6752349,BRIT.AMER.TOB.(MALAYSIA),663517855.0,0.0001325195747322132
2019-09-23,E004YRCPZ,ZA,ZA00DM,1.0,ZAE000012084,6801575,Shoprite Holdings Ltd,3703976964.0,0.0007397682645438292
2019-09-23,E004YN3CR,IN,IN088L,0.4256829,INE318A01026,B0JJV59,Pidilite Inds,2547331484.0,0.000508759911158167
2019-09-23,E004YRC2B,RU,EV013,1.0,RU0009046510,B5B9C59,SEVERSTAL,2872495303.0,0.0005737025056753595
2019-09-23,E004YNHIC,KR,KR108K,1.0,KR7003670007,6419451,POSCO CHEMICAL,1036690264.0,0.00020705057426722274
2019-09-23,E004YOEX0,TW,TW03ME,1.0,TW0002395001,6202673,Advantech,3784672452.0,0.00075588498494854
2019-09-23,E004YPMEC,MY,MY00L5,1.0,MYL5398OO002,6359881,Gamuda Bhd,1475398386.0,0.00029467054307576055
2019-09-23,E004YN6SM,CN,CN8BR9,1.0,KYG8586D1097,B1YBT08,SUNNY OPTICAL TECH.(GP.),10292107131.0,0.0020555673819787393
2019-09-23,E004YPAP0,EG,EG004Y,1.0,EGS60121C018,6243898,Commercial International Bank,6270207362.0,0.0012523027177543434
2019-09-23,E004YSJYO,MY,MY22AY,1.0,MYL5168OO009,B2QPJK5,HARTALEGA HOLDINGS,1923915943.0,0.0003842496786870715
2019-09-23,E004YRALW,MX,MX005O,1.0,MX01EL000003,2967084,GRUPO ELEKTRA SAB DE CV,4478646610.0,0.0008944873746209412
2019-09-23,E004YM79P,IN,IN02IP,0.6499838,INE028A01039,BVF87C6,Bank of Baroda,1091079291.0,0.00021791329736325587
2019-09-23,E004YR7YF,KR,KR068P,1.0,KR7071050009,6654586,Kr Inv Holdings,2628959601.0,0.0005250628987409674
2019-09-23,E004YRDWF,ZA,ZA00CL,1.0,ZAE000004875,6628008,Nedbank Group Ltd,5153446764.0,0.0010292602805245992
2019-09-23,E004YPW5X,KR,KR03ES,1.0,KR7008770000,6440332,Hotel Shilla,2415651486.0,0.0004824604269706636
2019-09-23,E004YR9QX,ZA,ZA00NW,1.0,ZAE000024501,6755821,RMB Holdings Ltd,3391748838.0,0.0006774092215050313
2019-09-23,E004YQRYZ,CN,CN00BA,1.0,CNE1000002M1,B1DYPZ5,China Merchants Bank Co Ltd'H',17521854049.0,0.0034995119266133206
2019-09-23,E004YU482,CN,CN876K,0.5,US98980A1051,BYYDFN0,ZTO EXPRESS (CAYMAN) 'A' ADR,11400016931.0,0.0022768421139716735
2019-09-23,E004YR9TD,TW,TW03OG,1.0,TW0002408002,6283601,NTC,3132822416.0,0.0006256957384814681
2019-09-23,E004YNQ2N,TH,TH00GQ,1.0,TH1027010004,B5VSK29,Indorama Ventures PCL,2230600342.0,0.0004455015136244816
2019-09-23,E004YRB6B,CN,641613,1.0,HK0144000764,6416139,China Merchants Port Holdings,1986248372.0,0.0003966988794446094
2019-09-23,E004YOKXN,CN,HK11JM,1.0,HK0000077468,B63DLB5,FAR EAST HORIZON,1921101107.0,0.00038368749205283106
2019-09-23,E004YQL7T,ZA,ZA005E,1.0,ZAE000013181,6761000,Anglo Platinum Ltd,3797467490.0,0.0007584404444311526
2019-09-23,E004YMO3T,PL,PL705M,1.0,LU1642887738,BF0K963,PLAY COMMUNICATIONS,706321438.0,0.00014106842172017405
2019-09-23,E004YRA6I,CL,CL00B8,1.0,CLP8716X1082,2718301,Sociedad Quimica y Minera de C,2415216932.0,0.00048237363667429973
2019-09-23,E004YM3AC,IN,IN706I,0.2568768,INE976G01028,BD0FRL5,RBL BANK,580369885.0,0.00011591303801098688
2019-09-23,E004YPW13,IN,IN00QV,0.4096262,INE081A01012,6101156,Tata Steel Ltd,1537932016.0,0.0003071599282394221
2019-09-23,E004YRK56,BR,BR708H,1.0,BRCRFBACNOR2,BF7LBH4,ATACADAO,1972823757.0,0.00039401767914632396
2019-09-23,E004YNL02,BR,BR0046,0.6088898,BRBBASACNOR3,2328595,Banco do Brasil SA,9745212110.0,0.001946340034048389
2019-09-23,E004YRC5Y,KR,KR048N,0.6692161,KR7017670001,6224871,SK TELECOM,7986040920.0,0.001594993621554393
2019-09-23,E004YS8HL,RU,RU10DZ,1.0,US5603172082,B53NQB3,MAIL RU GROUP GDR,2300660024.0,0.0004594940221825431
2019-09-23,E004YS8SB,BR,BR709I,1.0,BRIRBRACNOR4,BYZ6D56,IRB BRASIL RESSEGUROS ON,6162636979.0,0.0012308184708700735
2019-09-23,E004YM5UC,KR,KR063K,1.0,KR7068270008,B0C5YV1,Celltrion,12384125679.0,0.002473390966112526
2019-09-23,E004YP06J,TH,TH005F,0.3645909,TH0001010006,6077008,Bangkok Bank PCL,2777437199.0,0.0005547172448839518
2019-09-23,E004YMDY2,PL,B0B8Z4,1.0,PLLOTOS00025,B0B8Z41,GRUPA LOTOS,1873207194.0,0.00037412199063460374
2019-09-23,E004YPMAT,ID,ID0140,1.0,ID1000122500,B4KWQ72,PAKUWON JATI,715806868.0,0.00014296287737088472
2019-09-23,E004YSMEO,TW,TW08LI,1.0,TW0009910000,6336055,Feng Tay Ent,3450630842.0,0.0006891692940798085
2019-09-23,E004YQ7VW,TW,TW11C3,1.0,TW0002345006,6005214,Accton,2680695164.0,0.0005353956648536316
2019-09-23,E004YPP7T,CN,KY00HZ,1.0,US64110W1027,2606440,Netease.com ADR,34127128291.0,0.006815962063228881
2019-09-23,E004YO38W,TW,TW02JA,1.0,TW0002207008,6417165,Hotai Motor,5672559491.0,0.0011329388738009164
2019-09-23,E004YQS2D,CN,619376,1.0,KYG2108Y1052,6193766,China Resources Land Ltd.,11196378228.0,0.0022361708432331044
2019-09-23,E004YRBIB,IN,IN02MT,1.0,INE029A01011,6099723,Bharat Petroleum,4376231938.0,0.0008740328402365136
2019-09-23,E004YO950,MY,MY00N7,1.0,MYL6033OO004,6703972,Petronas Gas BHD,1582363150.0,0.0003160338341007045
2019-09-23,E004YR1UZ,IN,IN00NS,0.4313362,INE271C01023,B1YLCV0,DLF Ltd,1013247429.0,0.00020236850806311518
2019-09-23,E004YNSW2,IN,IN050A,1.0,INE860A01027,6294896,HCL Technologies,8020615021.0,0.001601898854212026
2019-09-23,E004YMDDC,ID,ID00D8,1.0,ID1000095706,6687184,Unilever Indonesia Tbk PT,3847810649.0,0.0007684951158632517
2019-09-23,E004YRAAF,CN,691316,1.0,HK0270001396,6913168,Guangdong Investment Ltd.,5747348286.0,0.0011478758935562245
2019-09-23,E004YOI0D,ID,ID00ID,1.0,ID1000057003,6283979,Indofood Sukses Makmur Tbk PT,2382242358.0,0.00047578786586116025
2019-09-23,E004YOER9,MY,MY242S,1.0,MYL3689OO006,6555946,FRASER & NEAVE HDG.,891613279.0,0.00017807540772007431
2019-09-23,E004YN8YU,ID,ID0083,1.0,ID1000111305,B3BQFC4,Adaro Energy Tbk PT,1553512400.0,0.00031027168453397517
2019-09-23,E004YP34X,PL,547311,1.0,PLPEKAO00016,5473113,PEKAO,4084509905.0,0.0008157693293726248
2019-09-23,E004YQP2T,CO,CO2013,1.0,COT13PA00060,B4ZRC96,GRUPOSURA - Pref,690183430.0,0.00013784529525708125
2019-09-23,E004YRCHK,TW,TW00C1,1.0,TW0002308004,6260734,Delta Electronics Inc,9948311539.0,0.0019869035995298866
2019-09-23,E004YNLW4,MX,MX008R,1.0,MXP370711014,2421041,Grupo Financiero Banorte SAB d,16233815354.0,0.0032422613661140334
2019-09-23,E004YM97J,ZA,ZA002B,1.0,ZAE000006896,6777450,Sasol Ltd,8909650180.0,0.001779459352855526
2019-09-23,E004YQYNI,PH,PH20IQ,0.9076469,PHY290451046,B77H110,GT CAPITAL HOLDINGS,1418736629.0,0.00028335390421723274
2019-09-23,E004YRDJQ,TW,TW00TI,1.0,TW0004904008,6421854,Far EasTone Telecommunications,4451001046.0,0.0008889659280511089
2019-09-23,E004YMVL7,TW,TW00F4,0.8960573,TW0003045001,6290496,Taiwan Mobile Co Ltd,7516611589.0,0.0015012379300652057
2019-09-23,E004YNK42,KR,KR04DS,1.0,KR7018880005,B00LR01,HANON SYSTEMS,1656953962.0,0.00033093131215752397
2019-09-23,E004YOUDV,CN,690580,1.0,CNE1000004K1,6905808,TSINGTAO BREWERY H,3815394258.0,0.0007620208268636389
2019-09-23,E004YQJQT,PH,PH30AJ,1.0,PHY5342M1000,B92RW83,LT GROUP,781355709.0,0.00015605446860396383
2019-09-23,E004YPELI,IN,IN032A,0.4617785,INE059A01026,B011108,Cipla Ltd,1741446875.0,0.00034780646452044857
2019-09-23,E004YOR8Y,KR,KR02ZC,1.0,KR7005940002,6537085,NH INV&SEC,1535250159.0,0.0003066243005295505
2019-09-23,E004YR7AZ,IN,IN06W7,0.6960131,INE101A01026,6100186,Mahindra,4123504723.0,0.0008235574795470011
2019-09-23,E004YOW20,KR,KR06K1,1.0,KR7086280005,B0V3XR5,HYUNDAI GLOVIS CO LTD,2803362669.0,0.0005598951496430223
2019-09-23,E004YNA7N,CN,CN8D4O,1.0,KYG2119W1069,BD3DS68,CHINA EVERGRANDE,4501905360.0,0.0008991326748725867
2019-09-23,E004YOKL8,CL,CL002Z,1.0,CLP7847L1080,2196026,Empresas COPEC SA,4988430170.0,0.0009963027215141662
2019-09-23,E004YRE5C,ZA,ZA004D,1.0,ZAE000015889,6622691,Naspers Ltd,61091405499.0,0.012201340198329209
2019-09-23,E004YRCQ5,ZA,ZA102C,1.0,ZAE000063863,B06KZ97,WOOLWORTHS HDG.,3442121023.0,0.0006874696900880996
2019-09-23,E004YQQYR,ZA,ZA202D,1.0,ZAE000035861,6440859,CAPITEC BANK,6249213370.0,0.0012481097410758613
2019-09-23,E004YOMJ4,KR,KR17P8,1.0,KR7139480008,B682TF7,E-MART,1787543254.0,0.000357012957602349
2019-09-23,E004YR982,CN,617994,1.0,HK0883013259,B00G0S5,CNOOC Ltd.,25151868916.0,0.005023399065076692
2019-09-23,E004YPEL5,IN,IN057H,0.747179,INE158A01026,6327327,HERO METOCORP,3896343529.0,0.0007781882334932657
2019-09-23,E004YRWKP,PH,PH205D,0.6315125,PHY4466S1007,6474494,JOLLIBEE FOODS,1833556550.0,0.00036620285712351175
2019-09-23,E004YRDSX,KR,KR04VA,0.49,KR7030200000,6505316,KT Corp,2957539775.0,0.0005906878168886737
2019-09-23,E004YNWXM,CL,CL0085,1.0,CLP1506A1070,2000257,Banco Santander Chile,2647868463.0,0.0005288394276346927
2019-09-23,E004YRAPC,MY,MY007R,1.0,MYL1961OO001,B1Y3WG1,IOI Corp Bhd,2037587922.0,0.00040695255277332964
2019-09-23,E004YOS4G,CZ,CZ602J,1.0,CZ0008040318,BD3CQ16,MONETA MONEY BANK,1584414623.0,0.0003164435598186878
2019-09-23,E004YNO17,IN,IN0B8O,0.7178751,INE528G01027,BF0GLF4,Yes Bank,1085712043.0,0.00021684133612350547
2019-09-23,E004YRCCL,MY,MY004O,0.7428745,MYL1295OO004,B012W42,Public Bank Bhd,9168709368.0,0.0018311993522625238
2019-09-23,E004YRDHG,KR,KR009K,0.8179959,KR7015760002,6495730,Korea Electric Power Corp,5666961368.0,0.0011318208015837661
2019-09-23,E004YPN1E,TR,405196,1.0,TRAASELS91H2,B03MP41,ASELSAN ELNK.SANVETC.,952164263.0,0.00019016881347973854
2019-09-23,E004YPR2A,TW,TW03F7,1.0,TW0002379005,6051422,Realtek Semicon,3714732243.0,0.0007419163378601175
2019-09-23,E004YMY3K,KR,KR04IX,1.0,KR7021240007,6173401,WOONGJIN COWAY,3357365087.0,0.0006705420060625497
2019-09-23,E004YQWW2,CN,CN8EXI,1.0,KYG3701A1067,B6V94F0,FUTURE LAND DEVELOPMENT HDG.,1422004322.0,0.0002840065366723389
2019-09-23,E004YR7A5,CL,CL00A7,1.0,CLP321331116,2069355,Banco de Credito e Inversiones,3847944230.0,0.0007685217950206835
2019-09-23,E004YRAEB,KR,KR058O,0.5620082,KR7036460004,6182076,Korea Gas,953289542.0,0.0001903935572351799
2019-09-23,E004YNMMV,TH,TH008I,0.376733,TH0003010Z04,6609917,Siam Cement PCL,4092138728.0,0.0008172929784681979
2019-09-23,E004YPQUD,ID,ID00XS,1.0,ID1000060403,6666677,PABRIK KERTAS TJIWIKIMIA,922132484.0,0.00018417078561727536
2019-09-23,E004YP3SG,BR,BR03X2,1.0,BRLRENACNOR1,B0CGYD6,LOJAS RENNER,9412150388.0,0.0018798200490526293
2019-09-23,E004YQTXT,TW,TW04UN,1.0,TW0002633005,B04BGQ6,TAIWAN HIGH SPEED RAIL,3767871746.0,0.0007525295026543658
2019-09-23,E004YPSPQ,TW,TW052W,1.0,TW0002834009,6098816,Twn Biz Bank,1921498850.0,0.0003837669303570387
2019-09-23,E004YP8KB,CN,650882,1.0,HK0992009065,6218089,Lenovo Group Ltd.,4796919656.0,0.0009580537253782183
2019-09-23,E004YRBC1,TH,TH002C,0.6136224,TH0646010Z00,BD0BDH1,PTT PCL,12854401060.0,0.0025673156329885207
2019-09-23,E004YRC2U,ZA,ZA003C,1.0,ZAE000109815,B030GJ7,Standard Bank Group Ltd/South,13197783876.0,0.0026358969747018795
2019-09-23,E004YMTMR,IN,IN05OY,0.8093234,INE663F01024,B1685L0,Info Edge,1799384185.0,0.00035937786026281094
2019-09-23,E004YOM9O,CN,663094,1.0,HK0257001336,6630940,CHINA EVERBRIGHT INTL.,2530508960.0,0.0005054000713142152
2019-09-23,E004YRAJL,CN,CN8BDV,1.0,KYG011981035,B0PR2F4,AGILE GROUP HDG.,1760690739.0,0.0003516499009167224
2019-09-23,E004YQP0E,CN,674347,1.0,KYG8020E1199,BDFBM13,Semiconductor Manufacturing In,4021920451.0,0.0008032687948891911
2019-09-23,E004YMIN3,TH,TH21YB,0.4333322,TH0999010Z03,B3L0Q89,TISCO FINANCIAL GROUP,995700330.0,0.00019886395414683202
2019-09-23,E004YR9QP,CZ,451944,1.0,CZ0008019106,4519449,KOMERCNI BANKA,2598905447.0,0.000519060402083185
2019-09-23,E004YSMHH,TW,TW05PJ,1.0,TW0003008009,6451668,LARGAN Precision,16468906987.0,0.0032892145008239673
2019-09-23,E004YRDLT,KR,KR80Q9,1.0,KR7096771001,B233991,SK INNOVATION PREFERRED,125993683.0,0.0000251637980263625
2019-09-23,E004YPGGQ,TW,TW207Z,1.0,KYG202881093,B58J1S8,CHAILEASE HOLDING,5485505173.0,0.001095579881143237
2019-09-23,E004YMAW4,MX,MX00AT,1.0,MXP370641013,2822398,Grupo Financiero Inbursa SA,3039728407.0,0.0006071027520383274
2019-09-23,E004YTOAD,KR,KR71EX,1.0,KR7091990002,BYZ6DH8,CELLTRION HEALTHCARE,2523860341.0,0.0005040721912039859
2019-09-23,E004YSLF8,ZA,ZA20IT,1.0,ZAE000200457,BYXW419,MR PRICE GROUP,2412041797.0,0.0004817394901524742
2019-09-23,E004YR4O4,MX,MX401O,1.0,MX01IE060002,B84XBP2,IENOVA,2092293474.0,0.0004178784930956605
2019-09-23,E004YRB6N,CO,CO0055,1.0,COB07PA00078,BJ62K57,BanColombia SA,3224739698.0,0.0006440537058359124
2019-09-23,E004YSBL6,CN,CN90OW,1.0,KYG4290A1013,BGN9715,HAIDILAO INTERNATIONAL HOLDING,3500788316.0,0.0006991868800031324
2019-09-23,E004YNZZK,KR,KR10EQ,1.0,KR7128940004,B613DJ9,HanmiPharm,1428708568.0,0.0002853455267569692
2019-09-23,E004YR9YX,KR,KR001C,1.0,KR7024110009,6462972,Industrial Bank of Korea,3051417396.0,0.0006094373084329395
2019-09-23,E004YMAJO,CL,CL00GD,1.0,CLP249051044,2196189,Cia Cervecerias Unidas SA,1654530193.0,0.0003304472304787738
2019-09-23,E004YQRYZ,CN,CN2023,0.0463249,CNE000001B33,6518723,CHINA MERCHANTS BANK 'A',5912507189.0,0.0011808618749037782
2019-09-23,E004YMYX8,IN,IN0ACR,0.8456149,INE280A01028,6139340,Titan Co Ltd,5752773206.0,0.0011489593732032888
2019-09-23,E004YRBR0,BR,BR30AF,1.0,BRLAMEACNOR9,2523367,LOJAS AMERICANAS ON,625499885.0,0.00012492652327381342
2019-09-23,E004YRA7B,PH,PH204C,0.6195787,PHY444251177,6466457,JG SUMMIT HDG.,4069930156.0,0.000812857422597814
2019-09-23,E004YRC8N,CN,CN8BP7,1.0,KYG245241032,B1VKYN6,COUNTRY GARDEN HOLDINGS,9242623637.0,0.0018459617093275382
2019-09-23,E004YNJCS,TW,TW006V,1.0,TW0002454006,6372480,MediaTek Inc,18768831313.0,0.0037485615874186333
2019-09-23,E004YOLQL,CN,697245,1.0,HK0291001490,6972459,CHINA RESOURCES BEER (HLDG),8188782543.0,0.0016354857250569863
2019-09-23,E004YNX4T,CN,CN8CDW,1.0,KYG9222R1065,B29MKF5,UNI-PRESIDENT CHINA HDG.,1393339018.0,0.0002782814248806606
2019-09-23,E004YQWR2,IN,IN80U7,0.7009346,INE765G01017,BYXH7P9,ICICI LOMBARD GENERAL INSURANC,1879282292.0,0.0003753353255845977
2019-09-23,E004YRDGV,TH,TH101C,0.35572,TH0264A10Z04,BLZGSL6,BGK.DUSIT MED.SVS.,3030649053.0,0.0006052893989810488
2019-09-23,E004YNTJ9,PH,PH04HR,0.6775068,PHY003341054,6147105,Alliance Global Group Inc,924980829.0,0.00018473966475933043
2019-09-23,E004YPT39,CL,CL0052,1.0,CL0000000100,B00R3L2,Cencosud SA,2452980819.0,0.0004899159419909748
2019-09-23,E004YQNY9,MY,MY00EY,1.0,MYL4065OO008,6681669,PPB Group Bhd,2366726365.0,0.00047268896991071443
2019-09-23,E004YRE3Q,PL,581006,1.0,PLPKN0000018,5810066,PKNORLEN,7512761420.0,0.001500468963933123
2019-09-23,E004YPYJM,TH,TH806O,1.0,TH8193010007,BYZFF24,TOA PAINT THAILAND,905074631.0,0.00018076394523103644
2019-09-23,E004YRBCK,KR,KR00EP,1.0,KR7000660001,6450267,SK HYNIX INC,40352631412.0,0.008059336329455652
2019-09-23,E004YOH93,PL,PL001B,1.0,PLPZU0000011,B63DG21,PZU GROUP,5315330512.0,0.0010615921390862903
2019-09-23,E004YQNGL,TR,489421,1.0,TRATOASO91H3,B03MY33,TOFAS OTOMOBIL FABRIKASI,398942656.0,0.00007967790273806516
2019-09-23,E004YRCFP,MY,MY005P,1.0,MYL5347OO009,6904612,Tenaga Nasional Bhd,7490666655.0,0.0014960561379035835
2019-09-23,E004YP7LI,CN,CN870E,1.0,US60879B1070,BSS6HX7,MOMO ADR CL A,7199166654.0,0.0014378369718692954
2019-09-23,E004YP408,TH,TH222G,1.0,TH0002010Z06,6094018,BERLI JUCKER,2280425763.0,0.0004554527810274869
2019-09-23,E004YRDDT,CN,CN20AB,0.1,CNE0000018G1,6373728,CHINA PTL.& CHM.'A',1821643726.0,0.0003638235957992785
2019-09-23,E004YRDUW,CN,619615,1.0,HK0267001375,6196152,CITIC LTD.,8106849749.0,0.0016191218865623884
2019-09-23,E004YNN3Q,CN,PH122,1.0,HK3808041546,B296ZH4,SINOTRUK (HONG KONG),978758069.0,0.00019548020010644955
2019-09-23,E004YMERV,TR,431519,1.0,TRAEREGL91G3,B03MS97,EREGLI DEMIR CELIK,1541443611.0,0.00030786127345948676
2019-09-23,E004YML9V,CN,KY00I0,1.0,US6475811070,B1CN1G6,New Oriental Educ & Tech ADR,17794211361.0,0.0035539078631950855
2019-09-23,E004YMSYY,PL,526325,1.0,PLKGHM000017,5263251,KGHM,2685833918.0,0.0005364219906557209
2019-09-23,E004YNW9G,TH,TH224I,0.6420335,TH0128B10Z09,B018C06,MINOR INTERNATIONAL,2727275557.0,0.0005446988265164317
2019-09-23,E004YQWXO,RU,RU201O,1.0,RU000A0JRKT8,B3ZQM29,PHOSAGRO,1805950404.0,0.0003606892832229038
2019-09-23,E004YPX0F,BR,BR206A,1.0,BRRADLACNOR0,B7FQV64,RAIA DROGASIL,4755642288.0,0.0009498096981644742
2019-09-23,E004YR8PS,KR,KR51IZ,1.0,KR7097951008,B24GTQ6,CJ CHEIL JEDANG 1P,120626095.0,0.000024091768880895523
2019-09-23,E004YNDNQ,TH,TH00JT,0.9432146,TH0471010Y04,6905295,IRPC PCL,1214774814.0,0.00024261810067896874
2019-09-23,E004YU4RW,KR,KR71H0,1.0,KR7282330000,BD95QN1,BGF RETAIL,1609442972.0,0.0003214422891531522
2019-09-23,E004YOCU4,BR,BR00PR,1.0,BRVIVTACNPR7,B3ZCNF7,TELEFONICA BRASIL PREF.,5874046670.0,0.0011731804363660614
2019-09-23,E004YPI3V,TW,TW00LA,1.0,TW0001402006,6331470,Far Eastern New Century Corp,3791828569.0,0.0007573142239274579
2019-09-23,E004YOXDC,KR,KR70SA,1.0,KR7267250009,BD4HFT1,HYUNDAI HEAVY INDUSTRIES HLDS,3355504682.0,0.0006701704409606133
2019-09-23,E004YRDO7,CN,CN72PX,1.0,US01609W1027,BP41ZD1,ALIBABA GROUP ADR,312864893499.0,0.06248621996031539
2019-09-23,E004YOZGI,ID,ID0072,1.0,ID1000109507,B01C1P6,Bank Central Asia Tbk PT,23476836459.0,0.004688857067161212
2019-09-23,E004YTX4T,PH,PH1018,1.0,PHY716171079,B725S29,PUREGOLD PRICE CLUB,857371426.0,0.0001712365325286856
2019-09-23,E004YNNC9,CN,CN0QVK,0.03765535,CNE000001DB6,6579355,CITIC Securities 'A',1902824559.0,0.0003800372506157971
2019-09-23,E004YSJDN,KR,KR03ZD,1.0,KR7012750006,6180230,S-1 Corporation,1795412208.0,0.00035858456630859454
2019-09-23,E004YO06P,BR,BR306B,1.0,BRBBSEACNOR5,B9N3SQ0,BBSEGURIDADE ON NM,5588626455.0,0.0011161755415817652
2019-09-23,E004YM1QA,ID,ID20LI,1.0,ID1000074008,6404242,HM SAMPOERNA,1419029358.0,0.0002834123688422605
2019-09-23,E004YR9Q4,PH,PH048I,0.7249664,PHY0486V1154,B09JBT3,Ayala Corp,3588638258.0,0.0007167325072479178
2019-09-23,E004YNXX9,MX,MX01XH,1.0,MXP4948K1056,2392545,GRUMA 'B',2064362754.0,0.0004123000944007761
2019-09-23,E004YR22H,BR,BR04KQ,1.0,BRPSSAACNOR7,B0498T7,Porto Seguro,1323250991.0,0.0002642832551827858
2019-09-23,E004YQRWY,BR,BR10RU,1.0,BRELETACNPB7,2308445,ELETROBRAS - PREF,2336615734.0,0.0004666751935142396
2019-09-23,E004YR9WK,PL,715363,1.0,PLBZ00000044,7153639,SANTANDER BANK POLSKA,2570734029.0,0.0005134339305348596
2019-09-23,E004YRENZ,CN,CN86KX,1.0,US44332N1063,BFMFKK7,HUAZHU GROUP ADR,9444248116.0,0.0018862306938188208
2019-09-23,E004YP0VH,IN,IN02OV,0.6775833,INE463A01038,BV8TBJ1,Berger Paints,1431899719.0,0.0002859828720374911
2019-09-23,E004YMV0L,KR,KR02XA,1.0,KR7005830005,6155937,DB Insurance,2439813519.0,0.00048728613333816703
2019-09-23,E004YQLKO,KR,KR053J,1.0,KR7034730002,B39Z8L3,SK HOLDINGS,9333428002.0,0.001864097401898507
2019-09-23,E004YMHNU,CO,CO0167,1.0,COE01PA00026,B3V65K2,GRUPO ENERGIA BOGOTA S.A.,2028312579.0,0.0004051000562646179
2019-09-23,E004YQKQA,IN,IN08AN,0.7594885,INE140A01024,B058J56,PIRAMAL ENTERPRISES,2127844452.0,0.0004249788302612282
2019-09-23,E004YR9B0,CN,CN00ED,1.0,CNE1000002V2,6559335,China Telecom Corp Ltd 'H',6319268764.0,0.001262101393223003
2019-09-23,E004YREH6,MY,MY21D0,1.0,MYL8869OO009,BF0J5S4,PRESS METAL ALUMINIUM HOLDINGS,2563878428.0,0.0005120647114216019
2019-09-23,E004YRBW7,KR,KR00AL,1.0,KR7055550008,6397502,Shinhan Financial Group Co Ltd,16155276618.0,0.003226575398033
2019-09-23,E004YQKSO,KR,KR012E,1.0,KR7000210005,6249584,Daelim Ind,2317247024.0,0.00046280682253828213
2019-09-23,E004YS8D0,IN,IN02Y5,0.7522124,INE111A01025,BG0ZVG9,Container Corp,1707268274.0,0.0003409802221890165
2019-09-23,E004YRAPE,IN,IN06U5,0.8979293,INE326A01037,6143761,Lupin Ltd,2289809361.0,0.00045732689851663575
2019-09-23,E004YMICU,IN,IN07BN,0.6486286,INE196A01026,B1S34K5,Marico,2462330288.0,0.0004917832431442377
2019-09-23,E004YPZGF,PH,PH046G,0.7952286,PHY8076N1120,6818843,SM Prime Holdings Inc,7844988718.0,0.001566822295518137
2019-09-23,E004YRDKM,RU,NL0019,1.0,US98387E2054,B07T3T9,X5 RETAIL GROUP NV GDR,3824177567.0,0.0007637750530154305
2019-09-23,E004YRDVD,IN,IN00UZ,0.6723442,INE752E01010,B233HS6,Power Grid Corp of India Ltd,4167325338.0,0.0008323094509077478
2019-09-23,E004YQJAP,TR,740536,1.0,TREENKA00011,B03MS64,ENKA INSAAT,1470930326.0,0.0002937781700874285
2019-09-23,E004YOJAI,GR,724353,1.0,GRS282183003,7243530,JUMBO,1928605870.0,0.00038518636355075936
2019-09-23,E004YMC9J,CL,CL00KH,1.0,CL0002262351,BYT25P4,ITAU CORPBANCA,1562736307.0,0.0003121139081061042
2019-09-23,E004YM868,CL,CL0298,1.0,CLP763281068,2684349,Parque Arauco,1936069473.0,0.00038667701446252735
2019-09-23,E004YOU9I,TR,ET011,1.0,TRETAVH00018,B1RMFT9,TAV HAVALIMANLARI,713234799.0,0.00014244917681634288
2019-09-23,E004YMD0G,IN,IN08CP,0.8,INE347G01014,B00KT68,Petronet Lng,2137860305.0,0.00042697922342342935
2019-09-23,E004YQMSH,CN,CN8ECX,1.0,KYG9888C1125,BYZTNN3,ZALL SMART COMMERCE GROUP,487001134.0,0.00009726517935494829
2019-09-23,E004YMBOE,MY,MY00J3,1.0,MYL1066OO009,6244675,RHB BANK BHD,2061538746.0,0.0004117360759099694
